Site,Y,Species,DBH,D1,D2,D3,D4,D5,D6,HEIGHT,BB,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,1.5,N,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,4.3,Y,,
PJC,2015,PIED,7.5,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,7.55,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.6,11.8,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7.6,7.5,6.2,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.6,3.25,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7.6,0,0,0,0,0,0,1.4,Y,,
PJC,2015,PIED,7.6,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,7.6,0,0,0,0,0,0,1.5,Y,,
PJC,2015,PIED,7.6,0,0,0,0,0,0,1.7,Y,,
PJC,2015,PIED,7.6,7.2,0,0,0,0,0,2.2,Y,,
PJC,2014,PIED,7.63,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.65,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.7,5.6,5.3,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,7.7,2.9,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,7.7,4.55,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.7,5.9,5.6,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,7.7,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,7.7,10.5,0,0,0,0,0,4.7,Y,,
PJC,2015,PIED,7.7,2.6,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,7.7,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,7.7,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,7.7,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,7.7,2.5,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,7.7,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,7.75,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,7.75,5.45,5.75,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.75,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,7.8,3.9,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.8,6.5,0,0,0,0,0,2.85,Y,,
PJC,2014,PIED,7.8,7.4,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,7.8,5.8,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7.8,5.9,0,0,0,0,0,4,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,7.8,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,7.8,9.3,0,0,0,0,0,2.4,Y,,
PJC,2015,PIED,7.8,4.5,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,7.8,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,7.8,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,7.8,0,0,0,0,0,0,2.1,Y,,
PJC,2015,PIED,7.8,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,7.8,8.8,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,7.8,0,0,0,0,0,0,1,Y,,
PJC,2015,PIED,7.8,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,7.85,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,7.85,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,7.88,9.28,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.9,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,7.9,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,7.9,6,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,7.9,0,0,0,0,0,0,4.6,Y,,
PJC,2014,PIED,7.9,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,7.9,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,7.9,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,7.9,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,7.9,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,7.9,0,0,0,0,0,0,3.2,N,,
PJC,2015,PIED,7.9,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,7.9,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,7.9,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,7.9,4.5,4.4,0,0,0,0,4.3,Y,,
PJC,2015,PIED,7.9,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,7.9,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,7.9,3.9,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,7.9,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,7.93,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,7.95,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,8,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,8,4.5,0,0,0,0,0,3,Y,,
PJC,2014,PIED,8,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,8,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,3.8,N,,
PJC,2015,PIED,8,0,0,0,0,0,0,4.4,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,3.8,N,,
PJC,2015,PIED,8,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,2.3,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,1.5,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,3,Y,,
PJC,2015,PIED,8,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.05,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,8.05,3.1,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.1,6.1,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,8.1,6.5,0,0,0,0,0,3,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.1,4.9,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,1.8,Y,,
PJC,2014,PIED,8.1,7.8,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,8.1,4.7,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.1,6.1,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,8.1,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,3.8,N,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,4.1,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,2.2,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,8.1,7.2,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,8.1,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,8.14,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.15,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.2,4.6,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,8.2,5,7.8,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.2,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,8.2,0,0,0,0,0,0,3.8,Y,,
PJC,2015,PIED,8.2,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,8.2,0,0,0,0,0,0,2.7,N,,
PJC,2015,PIED,8.2,16.4,0,0,0,0,0,5.6,Y,,
PJC,2015,PIED,8.2,0,0,0,0,0,0,1.5,Y,,
PJC,2015,PIED,8.2,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,8.2,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.25,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,2,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.3,5,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,8.3,3.5,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,8.3,5.4,8.1,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.3,0,0,0,0,0,0,4.4,Y,,
PJC,2015,PIED,8.3,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,8.3,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,8.3,0,0,0,0,0,0,1,Y,,
PJC,2015,PIED,8.3,0,0,0,0,0,0,3.3,Y,,
PJC,2015,PIED,8.3,7.2,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.33,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.35,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.35,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,8.4,4,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,1.9,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,8.4,0,0,0,0,0,0,4.6,Y,,
PJC,2015,PIED,8.4,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,8.4,0,0,0,0,0,0,3.7,N,,
PJC,2015,PIED,8.4,6.6,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,8.4,0,0,0,0,0,0,4,Y,,
PJC,2015,PIED,8.4,0,0,0,0,0,0,2.3,Y,,
PJC,2015,PIED,8.4,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,8.4,0,0,0,0,0,0,2,Y,,
PJC,2015,PIED,8.4,0,0,0,0,0,0,2.7,Y,,
PJC,2015,PIED,8.4,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,8.41,0,0,0,0,0,0,4,Y,,
PJC,2015,PIED,8.45,10.85,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,8.46,7.4,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.5,10.2,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.5,7.9,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.5,8,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.5,8.1,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.5,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,8.5,0,0,0,0,0,0,2.3,Y,,
PJC,2015,PIED,8.5,6,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,8.5,6.3,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,8.5,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,8.5,0,0,0,0,0,0,4.6,Y,,
PJC,2015,PIED,8.5,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,8.55,8.9,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,8.58,12.56,0,0,0,0,0,3,Y,,
PJC,2014,PIED,8.6,4.6,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.15,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.6,5.5,9.2,5.9,0,0,0,2.8,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.6,5.9,5.4,0,0,0,0,2.9,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,4.7,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,8.6,0,0,0,0,0,0,3.9,Y,,
PJC,2015,PIED,8.6,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,8.6,11.3,0,0,0,0,0,4.3,Y,,
PJC,2015,PIED,8.6,0,0,0,0,0,0,4,Y,,
PJC,2015,PIED,8.6,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.65,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,8.68,0,0,0,0,0,0,2.4,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,8.7,6.1,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,8.7,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,8.7,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,8.7,0,0,0,0,0,0,4.3,Y,,
PJC,2015,PIED,8.7,0,0,0,0,0,0,1.8,Y,,
PJC,2014,PIED,8.75,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,8.8,5.1,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.8,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.8,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.8,0,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,8.8,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.8,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.8,5.3,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,8.8,0,0,0,0,0,0,1.2,Y,,
PJC,2014,PIED,8.8,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,8.8,5.2,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,8.8,0,0,0,0,0,0,3.7,Y,,
PJC,2015,PIED,8.8,0,0,0,0,0,0,2.8,Y,,
PJC,2015,PIED,8.8,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,8.8,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,8.85,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,8.85,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,8.9,8.7,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,8.9,2.9,3.2,0,0,0,0,3.6,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,1.5,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,8.9,4.6,3,4.7,4.4,0,0,3.5,Y,,
PJC,2014,PIED,8.9,3.6,4.1,2,3.7,0,0,3.2,Y,,
PJC,2014,PIED,8.9,5.8,4.9,3.2,2.4,0,0,3.7,Y,,
PJC,2014,PIED,8.9,0,0,0,0,0,0,4.4,Y,,
PJC,2015,PIED,8.9,0,0,0,0,0,0,4.5,Y,,
PJC,2015,PIED,8.9,4.9,0,0,0,0,0,4,N,,
PJC,2015,PIED,8.9,10.5,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,8.95,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,9,0,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,9,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9,7.55,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9,4.2,3.7,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9,3.7,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,9,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,9,0,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,9,9.2,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,3.1,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,4.4,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,3.5,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,2.5,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,2.9,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,9,0,0,0,0,0,0,4,Y,,
PJC,2015,PIED,9,4.4,0,0,0,0,0,2.7,Y,,
PJC,2014,PIED,9.06,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.08,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,2.8,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,2.5,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.1,4,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9.1,4.8,0,0,0,0,0,3.9,Y,,
PJC,2014,PIED,9.1,5,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,9.1,0,0,0,0,0,0,4.6,Y,,
PJC,2015,PIED,9.1,0,0,0,0,0,0,1.6,N,,
PJC,2015,PIED,9.1,0,0,0,0,0,0,3.4,Y,,
PJC,2015,PIED,9.1,0,0,0,0,0,0,3.2,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,2.3,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,3.1,Y,,
PJC,2014,PIED,9.2,7.6,0,0,0,0,0,3.4,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,1.8,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,3.7,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,2.6,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,4.2,Y,,
PJC,2014,PIED,9.2,5.4,6.7,4.2,3.5,1.9,2.7,2.6,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.2,6.3,0,0,0,0,0,4.1,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,3.8,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,4.5,Y,,
PJC,2014,PIED,9.2,0,0,0,0,0,0,4.9,Y,,
PJC,2015,PIED,9.2,0,0,0,0,0,0,3.6,Y,,
PJC,2015,PIED,9.2,0,0,0,0,0,0,4.2,Y,,
PJC,2015,PIED,9.2,0,0,0,0,0,0,3.2,N,,
PJC,2015,PIED,9.2,0,0,0,0,0,0,3.2,Y,,
PJC,2015,PIED,9.2,0,0,0,0,0,0,2.9,Y,,
PJC,2014,PIED,9.25,3.25,0,0,0,0,0,3.6,Y,,
PJC,2014,PIED,9.25,0,0,0,0,0,0,4.4,Y,,
PJC,2014,PIED,9.28,0,0,0,0,0,0,4.55,Y,,
PJC,2014,PIED,9.3,0,0,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.3,7.9,4.5,0,0,0,0,3.5,Y,,
PJC,2014,PIED,9.3,0,0,0,0,0,0,4,Y,,
PJC,2014,PIED,9.3,7.5,0,0,0,0,0,4.3,Y,,
PJC,2014,PIED,9.3,0,0,0,0,0,0,3.3,Y,,
PJC,2014,PIED,9.3,6.2,6.7,5.1,0,0,0,3.7,Y,,
PJC,2014,PIED,9.3,0,0,0,0,0,0,4.4,Y,,
