BM_vol,BM_vol_dens,BM_vol_dens_sd,BM_vol_sd,ESD_vol,ESD_vol_dens,ESD_vol_dens_sd,ESD_vol_sd,region
144.0099278226,135.3253548586,35.5592335434,31.2269895052,39.9647158638,36.2760234471,4.6390314082,4.14547805,34653
151.3696872541,162.9894943438,23.8817459957,30.4418284806,40.0914770653,40.0532615869,2.9458047755,4.6453803396,44755
216.6623926286,203.1228140194,25.2063543846,49.9395335142,46.7099494913,46.2126736482,2.5895837569,4.7337455829,45292
191.710796361,173.3375779647,35.72007121,30.5358182215,43.5163428593,42.226035725,4.020739858,3.396191099,5915
215.9750630404,202.2554034803,33.8908148478,31.2230416787,47.498497539,46.7644254811,4.0173408512,4.5579197041,11057
476.3119694588,401.1943944003,67.5510263034,50.3854517974,68.1998074173,65.4105898853,5.187464884,3.4994727408,27880
172.7813794444,133.4845258191,37.762536677,30.2624712233,41.3924588084,37.2075620284,4.5859628607,4.7538845441,27354
164.7507494364,186.0955163233,34.7720170998,30.9081915943,42.4286001571,43.0736571519,4.1900789153,4.9626188272,42726
205.3915828579,179.0415630424,43.8424491572,29.8581829124,45.8052872327,43.7078461733,5.1582752033,3.1810109686,11118
282.0132599953,281.5750151419,42.645983842,33.1207551827,53.3233932077,51.4728912267,4.7402624032,3.1073882771,7245
162.9272839176,128.4514690034,18.2055005386,20.7207047743,41.8884390037,36.9065162668,2.4700741164,2.7309410428,24508
246.5244777087,245.0087041664,44.4504184972,24.979521067,50.9979048747,49.3746325286,4.3274622607,2.4561374388,14266
179.5058794911,171.7336533857,47.022852361,34.1476557141,42.8358429678,41.9866395049,4.8770429587,3.9643621881,8501
175.5849464584,152.9645733448,35.0113318757,23.1316403197,43.2526344948,39.3504169436,3.8252529198,3.1036859434,5098
209.3087546348,194.9393779667,22.4048776971,41.0056507641,46.7339109923,44.4701634231,2.5788508955,4.1347796348,11408
160.4604330187,141.5342634266,16.2328587431,45.4804892768,40.6943660183,38.6469335088,2.0544281436,5.1062627286,43878
150.4099669158,155.8602847391,15.4746689596,23.4426884644,40.7486086555,39.7946044072,2.1446260187,3.3459432602,29033
193.5357882892,180.9153372942,38.3350723702,50.4914479374,45.7985286872,43.6824731875,4.2570049003,5.7229506753,18888
144.8966586144,126.9331916783,24.5839728766,42.7660902758,38.7371869539,36.2523646736,3.2184464361,5.6830158773,35472
206.9996174806,195.3493699442,16.7570725502,47.116135289,47.2459240278,44.1435823851,1.8311925531,4.905682796,7161
523.395830497,465.4108200585,48.3417359553,103.6042879681,73.3645881175,67.4159276208,3.3075599537,6.1177266412,5829
171.2318278578,171.6669317356,27.2750789226,49.600484981,41.777626754,42.2376610857,2.9583999313,5.1571360577,11466
217.5732445857,200.7498638253,41.134488979,37.2981529399,45.7883871269,45.3439562506,3.7935589902,3.8270442825,5846
179.2653160727,176.9463222436,44.3241083777,42.1936922782,42.9039215774,42.300761897,4.6953489712,4.3923747678,37452
242.3319340587,190.5174553583,25.5439027881,41.1032310165,49.8516524168,43.6990761592,2.6657819353,3.5374732751,7442
194.2990820686,150.3330387242,19.522612378,22.4370932422,44.5737407033,38.8239430807,2.9780980827,2.870332635,14693
161.2375719143,147.4493471575,33.8795493667,43.3079258773,40.8243554841,39.5275134834,4.5606783502,6.0128980781,30265
204.4959546649,196.9777978495,23.1264233438,49.8192540378,44.6667484292,44.4575612329,2.8503749725,4.508822095,17366
144.5268177791,133.0250756015,30.1270346611,17.675958855,38.1288261393,36.4764405703,4.2628854507,2.6698194225,37061
394.6213229615,352.5733410808,46.5977427924,70.3362575387,62.9797834182,60.4488862,4.0869474682,5.7724596407,6701
272.4826410151,252.7643795045,48.5581533126,53.5621959512,51.5410993318,51.2116404147,4.042070602,4.8296781074,13446
188.8754088129,200.5923826407,45.5678775105,19.9309361498,43.6431227744,45.5507345201,4.787011671,2.7360985021,27733
240.8702224975,213.6357550183,40.59628402,38.0388761035,50.3484399009,47.1590832527,4.1066366326,3.4299465076,15981
247.2398736643,226.223994147,37.5642600128,55.4940391967,51.4829722804,49.759659161,3.7262006086,6.0076240361,7875
204.8204452786,172.3063009232,15.2471579346,37.4606181365,45.3261044689,42.3876089583,1.7431845688,3.3660895682,3668
134.1836188647,132.6023624384,37.1898489114,40.1616636915,37.1303291728,38.4976968463,5.2298138674,5.343729299,39822
237.5075997271,251.3393334031,32.7952665909,42.2392457662,49.0120515513,49.1480644904,4.1767752043,4.2311968766,11181
237.3488653922,197.4203720837,30.2344707993,55.569930179,49.5437842763,45.2360237411,3.6458840604,5.0980436346,13125
204.0975272092,168.4660082247,26.0667389264,23.2206117619,45.6343981092,41.0028827837,3.2118170189,3.0378270033,17210
183.3141252737,193.3166415737,35.3916878575,25.6746281296,43.4991732043,44.8550387939,3.9483026379,3.0924681207,39470
454.6501379283,414.272196126,54.422462569,63.7523451207,68.5629896207,65.1241624783,3.9223742686,5.0448997421,7632
538.5341076096,423.1104923771,51.1614590512,74.2413928947,72.7721881942,65.3030881174,3.8317847545,5.0824371635,12073
197.6354407516,177.8132907868,29.8074803626,36.9433165129,44.964040534,43.1559456295,3.875908998,3.8507408572,37140
253.4887629329,207.5743231365,32.0643939647,57.4093993596,51.4039873082,46.4005655317,3.4599508885,5.8105057735,17949
155.2248526988,153.4168693979,27.8277278041,33.1970729452,40.3982328447,38.9809108809,3.6803984196,3.5760385366,38453
197.2712018201,197.6008575104,28.8643168276,36.9532950391,45.3132469543,44.7548405807,2.9669239377,3.7728083772,14442
320.034836716,266.8502687715,58.9443122532,47.6412892861,56.3999878769,51.7137103927,4.8986125186,4.2565095421,14729
276.4142165049,263.6619423957,46.1293103817,34.891322744,52.4529568188,52.0471279145,3.9402217854,3.0852414411,6185
179.9594614514,181.2669056866,21.852879908,29.6645406831,44.1252156102,42.7748501415,2.7223008264,3.892049306,24619
155.5356989862,158.56250332,22.4889761553,25.6167030502,40.8673392496,40.3833150633,2.7635760915,3.401042188,32310
181.8417686888,141.6430831518,34.3120291003,38.3629505465,43.0684717061,38.3415569104,4.0236388907,3.8153170064,27756
296.9436593694,271.1884831039,44.6148460184,28.1095176104,54.3952013351,52.5537968677,4.5208885947,3.0270890972,10958
139.4340654865,122.8791692949,33.583959914,24.5888521014,37.9069856304,35.5210051026,4.6241821294,3.0361127958,7403
210.4314255918,199.1284430976,38.2627378278,31.6071503813,47.1856190672,44.4578909324,3.8571516278,3.3517447561,18902
143.5335596163,128.7561816838,18.9943131423,24.7555181278,38.6919690694,36.2624174061,3.1874419428,2.7824219183,5485
288.1149087695,240.2537994091,47.5058353343,62.6318008316,54.2849299786,48.8691829105,3.8280403677,4.5305429941,11820
187.1807675959,190.6877791427,37.9426640682,43.8038070815,43.5064333326,44.5177601886,4.1233534203,4.2381567948,8732
298.6339357729,246.0597119808,30.945971573,56.9621733893,53.4660900517,50.3628371949,3.0159695975,4.9380752619,42644
134.4337622066,139.8147093417,17.3969332976,23.7018890126,37.4421070084,37.8040649702,2.1326044514,3.6444597594,30504
180.2352320693,177.9140110124,34.2276102354,32.3647479542,41.975451721,43.9657896766,3.7978912113,4.4441524843,4641
158.9202640187,140.7701673705,24.9292850309,34.4128319293,40.3398428276,39.5008296066,3.7323009057,5.1456257145,27434
220.7303748959,184.7122373606,35.1712686671,32.0844143043,47.1282285754,43.4873628831,3.9525111061,2.8815655017,6174
548.1308436369,496.453994814,72.1718718942,74.5218414422,73.3327468976,68.869868805,4.8982483391,4.443344853,5505
161.8653363845,130.9005832755,24.6930453093,31.2095859732,39.6992644877,37.5000453083,3.6036827006,4.1538024281,12979
239.2350309933,232.939873113,25.5436915161,25.2784597217,49.5838847841,47.6312893176,3.259717067,2.514120805,11110
139.9341092103,129.1377531304,19.3218379985,50.34766915,39.8693761883,35.7713945687,3.0786480081,6.1322766997,26855
141.4798560107,134.9581550167,16.7769409952,45.9712918242,39.0373878115,37.9929752493,2.2434444596,6.179263506,39431
140.7461902708,127.2340178574,18.0531172071,30.92917403,39.1484857312,36.9453367047,2.6620572062,4.0735222132,22998
304.1675939497,266.3115048882,40.5841215545,38.759015746,55.6919431266,51.5845773162,3.8824843607,3.9734487555,6889
283.1272445967,216.1172872521,42.8547088833,39.4397300323,53.4365189294,47.7277570436,4.1890390557,3.1054707037,5281
270.4679178537,250.0973076898,45.2299699676,32.3863288909,52.8832699028,50.5670949846,4.464059254,2.5147579229,9701
125.3578731562,123.9684583057,14.6617501092,38.0443819602,36.6961049617,35.80648673,2.1162479593,5.8641367437,6644
142.4684009815,127.4347114197,29.1009825987,23.6526508043,38.3976856716,37.7927533425,4.3038952261,3.6958718495,22860
181.302617151,187.0958772866,26.598343391,27.2517310155,43.9795477875,43.4913339411,2.8197380483,3.2541844141,42856
309.2525772012,344.5429658934,54.7450661871,57.7411436663,56.5067652899,57.3456384742,5.164611863,4.7614198878,7260
151.0260826677,121.9486474861,10.682696926,19.3056296003,39.9132366603,35.4742618024,1.7175205214,2.4673268387,27627
179.3462999959,152.9439045369,48.1452799293,28.0085199624,42.6055401527,40.4959932046,6.0358273723,3.2983436179,44844
214.0537528562,161.8030961038,22.4607401978,23.9721688749,46.4991691325,40.2373615227,2.360555146,2.765786125,29573
396.1972692702,340.6696992771,46.5502937534,58.4264447822,62.4433401455,58.3110313823,3.7871572198,4.4594963833,7431
240.0560742652,202.7407366141,32.4275150422,37.7072953809,48.5332033026,46.0792106915,3.6016371706,4.1394578091,4146
170.0062811682,156.8873253531,27.5002327013,24.7890935498,41.4084338126,39.3782141737,3.8446923395,3.1176341442,6300
142.7559506055,141.0142620471,30.8087731808,37.2873556139,37.5178525079,39.2811063524,4.1533135655,4.7214407397,29428
113.4813315644,122.7675604977,32.6883022689,23.6721699801,36.4893948834,35.1009283546,4.1652543733,4.287795914,39745
327.8641347914,240.5802234492,25.7214440378,42.365446648,57.6205333554,50.0149904482,2.5477560309,3.1291748651,19242
298.0711863244,300.6591923297,44.2953192518,41.14377942,55.7184292137,54.1931470075,4.2304049672,4.0902506445,18417
172.3082354185,162.6230794846,27.6994606785,50.6398038986,42.3799765316,40.5688895069,3.190406351,5.2631529289,28612
216.6513092177,179.3321928915,23.8641067386,55.8376066332,46.1671947505,43.2305276622,2.639990374,5.2369103739,24290
206.18297302,163.2811330051,29.7068780859,43.7606925605,46.2137592089,42.4149750712,3.3846944776,4.3308086819,38940
129.4958253336,135.4236767996,27.3481604469,31.2585637895,36.2826689739,38.2316511627,3.7302531113,4.1358047346,33483
410.2929049373,342.0263819305,35.8205258867,46.3285705271,63.6266875744,60.0470786078,4.12535056,3.3770549733,39790
236.7827182973,241.651330361,34.2313810221,38.1930061648,50.4329166951,50.3558510215,3.9498473632,3.7616991335,31031
150.4653806697,141.3559435566,18.2990544257,34.0883726384,40.8833518817,38.8520909606,2.8469999519,4.1309854093,29199
149.1060117739,125.9036694604,15.4099350942,37.1184644178,40.0654969598,35.5912418704,2.5211819447,5.252738412,11817
166.3873259459,147.3999759114,17.4088725552,38.6739033855,42.9511751916,38.4467111113,2.3583064986,4.6136551652,42378
227.0929492204,205.6283808376,30.3378211743,53.0882111846,48.5363495896,45.6651161079,3.5745787076,5.467195047,7474
139.0855128622,122.0299046341,21.6119596711,31.3218745155,38.0168566788,35.9495523341,3.2882078771,4.8694834642,8686
269.2918489449,222.2793850232,52.0949099443,41.7857861546,53.4929522698,49.2044808742,5.3371032622,4.6707815006,11444
132.7303789191,159.598420382,15.3395726249,40.0226283334,38.719659364,39.8137840628,2.6217063132,4.8650563212,23202
178.7051770028,152.336744923,28.8450176874,36.0161540462,42.2560488958,38.6523625247,5.2947123328,4.5189339566,16219
165.4536300228,154.653628133,23.3675499787,42.301793836,41.4539638735,38.4480609046,3.7589532215,6.1409002167,3335
161.7585112806,133.4813556403,32.1397117107,39.5375793083,41.5917336826,38.3162452355,4.4264668709,5.0141588923,8707
294.8410588815,289.6615372518,34.3553026515,28.9324863713,54.3700452699,53.8717463436,2.6598404543,2.3572560799,23350
147.5750502356,141.8018528428,15.2472616006,37.923066808,38.643498285,38.5112743906,2.1105886393,4.4616852209,17579
249.6148419186,230.0068268267,32.8965850765,37.1054983628,51.2830552707,48.0756045424,3.0681699992,3.8784306459,39140
771.8931816756,699.5543890204,74.6097949046,31.3274497926,87.4153107927,83.6683687357,4.5962112256,1.9144956482,10837
154.0156535924,127.2486254076,22.1059670971,38.5395220336,40.6044547463,36.3302931749,3.4188731123,4.0066613296,23045
278.6291803212,242.9328801537,40.2902594969,36.5830487337,52.5177993201,50.7174554621,4.837220057,3.0207396026,42059
190.9096105717,173.480167163,29.6079246462,24.6158676658,43.7486229387,42.9705048578,3.3755636198,2.5223012638,18659
158.9778795994,157.9310635388,19.8892920706,24.1737815104,40.7782465394,41.0310423658,2.5103341938,3.0975924323,15316
557.5997410261,505.1639668601,80.7038595922,90.3454899656,74.4883766273,70.5382535257,5.3803648204,5.5902633445,7094
242.732960855,190.2584679529,31.8273186176,51.5527649351,50.0225440516,45.3722463096,3.6806286823,4.538046079,11874
186.6310043208,181.1767944303,31.9047911413,25.8589754426,44.4733738215,42.307966801,3.4807441989,3.1826665702,9109
151.8762631997,141.5748758284,19.8841309268,45.6283733267,38.8271591129,38.1125960575,2.7103935324,5.4712721758,4149
133.8156556028,150.3645722664,19.7968821159,19.1190296381,38.7083988932,40.2888123402,2.8033153539,3.4309661373,23310
208.8588400532,176.5265725287,41.4752150851,65.5073841158,43.5120595045,43.2705502067,4.5027032107,6.200082133,16322
223.3212968437,210.5148886516,38.173898063,51.314096479,47.8166631948,46.0907430419,3.3741309175,5.3149581293,9143
166.3540194639,135.1539678206,16.9874057932,39.9724912301,40.4046142009,38.0629140638,3.0292587251,4.2509408725,16330
140.2922611302,145.267884837,39.8930387156,21.0808959469,38.2349403085,38.5537495204,4.0309875079,3.7816903382,1395
128.4441887845,124.3990830689,22.7107637727,20.5922434285,36.1151791745,35.1873593214,3.1096389913,2.5649105829,7081
272.5866620095,267.9027417856,47.4954587205,48.809259848,52.3922996345,50.4648227303,6.0248038806,4.3514402129,38531
181.7452600221,158.3970611025,25.0526493985,42.4309543792,43.3124947796,39.9135743838,2.9001505159,4.3681903447,33455
207.8815652524,205.8252018794,33.2653117464,48.9388333889,45.6616286408,46.1933554855,3.9314459018,4.4077708376,17938
156.0967984361,122.5215736859,26.0929713913,20.0979382729,39.5183078795,35.3603024828,4.0586606118,2.7574168479,31190
196.6388940765,151.4092379684,39.5813041659,36.0475344721,43.6021830217,41.5850041379,5.0328031566,5.4556205026,14857
170.8071101365,157.229519024,29.0342542201,26.0267826995,41.0103476632,40.1153633068,3.5969143914,3.4108508601,37958
206.5385568382,184.2146730113,25.181949869,32.9670646567,46.649734525,43.5673997788,3.2430267385,3.6687984991,39018
166.4621430478,152.7625612996,22.2183818771,36.5430465383,42.7845864861,39.9716142808,2.7111988884,4.7208510614,3579
225.4439199153,171.4111681982,12.969922018,25.8076081172,47.7235991104,43.0846444985,2.2497277779,3.1152292436,42302
282.0463255781,214.8049443008,33.6377713327,39.998332167,52.6965695675,47.9513898197,4.2512920543,3.8777961684,38256
305.4876013494,304.1621089664,66.8979511107,55.4071489967,55.1036191241,54.7039335383,4.7770752862,5.2458052229,9877
169.6488957419,154.1952203751,24.2131762252,29.4640126802,41.3555038829,39.1777281747,3.1783675261,3.9648900326,6564
145.2951533602,125.5159997997,22.0178867878,37.5540547303,37.2177689123,37.0702899075,2.7970909781,4.4946607545,39654
252.1535018352,254.5512181478,25.6027021031,41.3773725225,51.4267469192,50.3380052287,2.6178968974,4.5152478253,8751
288.5607146912,276.688281085,34.6316212435,52.6749860493,54.745220796,53.3693563074,2.9692710284,5.1450715217,40965
248.7300711931,211.3442131632,37.3341927021,44.659275161,50.7582299198,47.2320375723,4.5680119021,4.4711173392,10644
138.2873710273,136.3649932461,15.8437681159,38.088602042,37.4042533531,37.4443475894,1.9457955512,5.0782765488,3527
148.1892469302,161.1167387439,16.6451985838,20.4676663562,39.3473827434,40.1202911091,2.8671214411,2.595700555,5477
152.355851125,133.9038147669,30.2593825165,35.1240335157,40.285840623,37.2410082065,3.4027151016,4.5007491147,27619
179.6269582202,177.9278415305,17.2016925526,26.918406825,43.6899081257,43.2811625637,2.1693013075,2.8482281184,13438
268.5739222814,214.4674507832,28.9597483468,39.5210955505,51.4491185473,47.5680364072,2.8976083021,3.8951880201,7551
566.1858551892,514.5957238534,51.6804203534,53.873298553,74.5898758762,72.0963277566,3.1669079242,3.0245674147,42183
307.546854281,315.8848202158,48.4359161594,56.7782500176,56.9229438319,55.4271097398,3.78867045,4.9413444791,7587
122.1504651938,125.4932517436,27.4385186166,30.6996071017,36.7720666061,36.2664513712,3.7904907973,4.2305747783,25696
249.9673233705,193.5455273629,25.1558316728,45.452059304,50.6862764375,45.1357134952,2.7309352601,4.7184312166,5443
342.2462415543,317.4014985033,45.4581088559,49.7136435569,59.3104696044,56.7182207522,3.6737641931,3.9147661607,5504
154.2172100915,126.9631226281,28.0586711535,45.3499565065,39.1256514665,35.6844220398,3.6524793205,5.2274678126,20667
127.0935961021,140.8293441644,23.9826880779,27.7211232006,36.773416073,38.7173460909,3.5321183472,4.1313190342,41770
256.5599813138,221.1494906962,28.9954523695,28.3726932333,51.9754509985,48.3697042473,3.0635280075,2.9007985568,28349
